mileage,make,fuel,offerType,price,hp,year
28197,,,,12990,110.0,2016
54000,,,,12990,188.0,2016
73490,,,,13489,132.0,2016
107295,,,,13590,120.0,2016
16129,,,,13900,116.0,2016
72569,,,,11550,110.0,2016
125419,,,,11650,110.0,2016
163250,,,,11650,150.0,2016
50200,,,,11685,86.0,2016
52010,,,,11700,110.0,2016
180000,,,,11700,150.0,2016
71500,,,,11785,110.0,2016
81000,,,,11799,136.0,2016
100350,,,,11849,116.0,2016
56499,,,,11880,150.0,2016
89569,,,,11880,150.0,2016
78529,,,,11880,150.0,2016
77890,,,,11880,150.0,2016
204100,,,,11899,120.0,2016
143300,,,,11899,110.0,2016
114500,,,,11899,110.0,2016
22000,,,,11899,75.0,2016
152276,,,,11900,109.0,2016
76817,,,,8990,101.0,2016
98000,,,,8990,131.0,2016
183870,,,,8990,131.0,2016
155000,,,,8999,110.0,2016
127000,,,,8999,110.0,2016
100000,,,,8999,110.0,2016
25179,,,,9100,90.0,2016
57135,,,,9150,101.0,2016
17280,,,,9189,69.0,2016
26000,,,,9233,58.0,2016
51990,,,,9260,90.0,2016
51990,,,,9260,90.0,2016
39000,,,,9290,110.0,2016
35900,,,,9299,105.0,2016
39105,,,,9299,69.0,2016
15674,,,,9300,82.0,2016
32662,,,,9300,111.0,2016
79950,,,,9300,110.0,2016
39995,,,,9399,86.0,2016
43564,,,,9400,84.0,2016
103500,,,,13990,150.0,2016
125479,,,,13990,120.0,2016
149397,,,,13990,184.0,2016
109000,,,,14990,131.0,2016
78538,,,,14990,150.0,2016
60748,,,,14990,132.0,2016
138629,,,,15990,150.0,2016
71000,,,,15990,141.0,2016
65000,,,,16480,125.0,2016
88680,,,,16890,150.0,2016
149987,,,,16990,190.0,2016
59191,,,,17690,163.0,2016
45500,,,,17980,125.0,2016
59413,,,,17990,150.0,2016
89933,,,,18450,179.0,2016
88121,,,,18950,177.0,2016
53160,,,,18970,179.0,2016
107252,,,,18990,122.0,2016
55488,,,,19389,150.0,2016
13430,,,,11900,101.0,2016
67447,,,,11900,132.0,2016
42000,,,,11900,102.0,2016
103000,,,,11950,150.0,2016
116000,,,,11950,150.0,2016
70122,,,,11950,140.0,2016
80100,,,,11980,150.0,2016
151922,,,,11990,150.0,2016
66600,,,,11990,101.0,2016
12540,,,,12000,192.0,2016
19527,,,,12100,69.0,2016
38369,,,,12195,90.0,2016
57000,,,,12200,110.0,2016
97819,,,,12220,150.0,2016
99920,,,,12220,150.0,2016
92808,,,,12220,150.0,2016
93386,,,,12220,150.0,2016
96489,,,,12220,150.0,2016
72301,,,,12270,118.0,2016
23677,,,,12300,136.0,2016
55000,,,,19500,150.0,2016
80437,,,,19900,184.0,2016
54163,,,,19900,150.0,2016
79991,,,,19990,190.0,2016
70705,,,,19990,184.0,2016
44627,,,,20107,179.0,2016
96000,,,,20990,190.0,2016
42316,,,,22900,150.0,2016
120000,,,,22900,204.0,2016
21263,,,,24900,179.0,2016
65621,,,,24990,190.0,2016
59815,,,,27750,315.0,2016
67840,,,,29900,239.0,2016
7025,,,,32990,211.0,2016
89000,,,,33450,326.0,2016
116017,,,,33900,204.0,2016
51600,,,,3390,69.0,2016
83000,,,,3800,73.0,2016
60000,,,,4200,60.0,2016
132434,,,,4380,75.0,2016
174522,,,,12350,150.0,2016
47500,,,,12360,165.0,2016
82000,,,,12380,150.0,2016
185000,,,,12399,190.0,2016
59273,,,,12440,110.0,2016
88168,,,,12440,179.0,2016
71500,,,,12490,140.0,2016
99999,,,,12490,105.0,2016
86402,,,,12499,109.0,2016
96000,,,,12500,75.0,2016
69900,,,,12500,109.0,2016
80370,,,,12550,110.0,2016
46731,,,,12650,125.0,2016
129000,,,,12690,150.0,2016
110000,,,,12700,136.0,2016
107000,,,,12750,150.0,2016
58000,,,,12790,110.0,2016
32099,,,,12800,125.0,2016
52000,,,,12800,110.0,2016
89850,,,,12850,136.0,2016
71500,,,,9690,90.0,2016
46821,,,,9690,87.0,2016
129019,,,,9690,160.0,2016
67000,,,,9699,99.0,2016
144000,,,,9750,136.0,2016
23500,,,,9790,69.0,2016
121350,,,,9790,136.0,2016
52700,,,,9800,116.0,2016
39400,,,,9800,90.0,2016
150000,,,,9850,110.0,2016
50275,,,,9880,110.0,2016
93177,,,,9880,110.0,2016
44181,,,,9880,80.0,2016
81972,,,,9880,105.0,2016
18950,,,,9890,86.0,2016
140490,,,,9890,116.0,2016
27690,,,,9890,90.0,2016
80500,,,,9899,110.0,2016
129882,,,,4590,69.0,2016
75970,,,,4950,60.0,2016
51000,,,,4980,60.0,2016
125000,,,,4990,60.0,2016
62385,,,,5490,71.0,2016
93000,,,,5499,60.0,2016
65300,,,,5500,60.0,2016
71892,,,,5590,71.0,2016
67984,,,,5750,69.0,2016
33000,,,,5800,69.0,2016
87500,,,,5800,80.0,2016
84200,,,,5800,60.0,2016
71150,,,,5890,71.0,2016
86500,,,,5985,82.0,2016
65606,,,,5990,69.0,2016
47000,,,,5990,69.0,2016
43000,,,,5990,60.0,2016
85700,,,,5990,71.0,2016
68500,,,,5990,69.0,2016
14900,,,,6000,60.0,2016
115000,,,,12850,150.0,2016
29498,,,,12880,140.0,2016
71618,,,,12890,101.0,2016
54500,,,,12899,116.0,2016
140000,,,,12900,136.0,2016
167272,,,,12900,150.0,2016
89300,,,,12900,136.0,2016
62551,,,,12960,105.0,2016
132000,,,,12970,116.0,2016
72700,,,,12970,110.0,2016
78653,,,,12980,110.0,2016
19800,,,,12990,95.0,2016
64000,,,,12990,140.0,2016
230000,,,,12990,190.0,2016
181000,,,,12999,184.0,2016
99500,,,,13000,150.0,2016
137980,,,,13000,116.0,2016
152000,,,,13000,150.0,2016
90850,,,,13000,114.0,2016
66500,,,,13000,116.0,2016
62000,,,,9900,120.0,2016
28000,,,,9900,86.0,2016
51500,,,,9900,90.0,2016
58495,,,,9900,102.0,2016
23950,,,,9900,86.0,2016
128998,,,,9900,120.0,2016
77963,,,,9950,95.0,2016
77963,,,,9950,95.0,2016
128000,,,,9950,110.0,2016
37109,,,,9950,131.0,2016
171536,,,,9950,150.0,2016
47237,,,,9950,101.0,2016
58000,,,,9950,116.0,2016
52560,,,,9980,101.0,2016
47500,,,,9980,90.0,2016
38000,,,,9990,75.0,2016
38000,,,,9990,75.0,2016
25000,,,,6100,69.0,2016
47071,,,,6290,71.0,2016
33000,,,,6299,60.0,2016
61416,,,,6299,69.0,2016
51433,,,,6390,69.0,2016
44988,,,,6400,67.0,2016
67557,,,,6440,60.0,2016
53025,,,,6444,75.0,2016
18001,,,,6490,69.0,2016
36573,,,,6499,71.0,2016
45548,,,,6499,69.0,2016
77000,,,,6499,75.0,2016
36348,,,,6499,71.0,2016
53500,,,,6500,73.0,2016
43000,,,,6500,69.0,2016
76000,,,,6500,95.0,2016
64000,,,,6500,60.0,2016
49000,,,,6500,90.0,2016
11950,,,,6500,60.0,2016
28900,,,,6500,71.0,2016
86500,,,,13150,125.0,2016
48882,,,,13200,140.0,2016
71182,,,,13220,150.0,2016
49000,,,,13250,128.0,2016
86500,,,,13250,125.0,2016
60000,,,,13300,125.0,2016
60980,,,,13300,125.0,2016
150000,,,,13350,150.0,2016
69896,,,,13350,110.0,2016
36724,,,,13400,150.0,2016
37600,,,,13400,150.0,2016
82898,,,,13440,150.0,2016
75719,,,,13440,150.0,2016
75058,,,,13440,150.0,2016
82264,,,,13440,150.0,2016
86358,,,,13440,150.0,2016
86002,,,,13440,150.0,2016
81624,,,,13440,150.0,2016
79000,,,,13450,150.0,2016
70448,,,,13480,110.0,2016
94000,,,,9990,125.0,2016
34100,,,,9990,75.0,2016
34100,,,,9990,75.0,2016
141000,,,,9990,110.0,2016
37304,,,,9990,75.0,2016
37304,,,,9990,75.0,2016
54040,,,,9990,75.0,2016
44510,,,,9990,101.0,2016
43900,,,,9990,75.0,2016
11050,,,,9990,82.0,2016
153400,,,,9990,136.0,2016
14556,,,,9990,82.0,2016
180003,,,,9990,150.0,2016
51200,,,,9995,90.0,2016
31335,,,,9997,90.0,2016
138000,,,,9999,101.0,2016
73500,,,,9999,109.0,2016
94000,,,,9999,110.0,2016
156000,,,,9999,150.0,2016
148000,,,,6600,101.0,2016
79000,,,,6650,67.0,2016
46800,,,,6700,60.0,2016
41000,,,,6750,69.0,2016
104850,,,,6790,105.0,2016
71500,,,,6799,90.0,2016
66871,,,,6799,68.0,2016
69522,,,,6800,69.0,2016
115659,,,,6800,60.0,2016
58390,,,,6888,92.0,2016
113707,,,,6890,75.0,2016
68686,,,,6900,101.0,2016
40872,,,,6950,69.0,2016
76100,,,,6985,82.0,2016
186629,,,,6985,90.0,2016
168699,,,,6990,75.0,2016
57000,,,,6990,69.0,2016
74900,,,,6990,99.0,2016
49999,,,,6998,67.0,2016
46189,,,,6999,69.0,2016
60000,,,,13490,110.0,2016
44200,,,,13490,140.0,2016
59000,,,,13490,110.0,2016
87620,,,,13495,102.0,2016
96000,,,,13499,170.0,2016
78000,,,,13500,150.0,2016
150000,,,,13500,136.0,2016
86500,,,,13500,125.0,2016
80144,,,,13660,150.0,2016
163464,,,,13700,150.0,2016
64000,,,,13800,125.0,2016
159759,,,,13850,190.0,2016
138000,,,,13850,150.0,2016
133800,,,,13899,150.0,2016
85730,,,,13900,160.0,2016
106000,,,,13900,141.0,2016
93346,,,,13950,150.0,2016
77500,,,,13979,150.0,2016
61716,,,,13980,110.0,2016
36400,,,,6580,58.0,2016
52711,,,,6890,58.0,2016
61500,,,,6970,88.0,2016
58574,,,,6990,71.0,2016
46447,,,,6990,75.0,2016
45500,,,,7090,88.0,2016
44147,,,,7990,58.0,2016
130530,,,,7990,101.0,2016
72419,,,,8955,101.0,2016
51400,,,,9240,90.0,2016
17950,,,,9490,90.0,2016
113761,,,,9490,90.0,2016
82925,,,,9490,110.0,2016
27782,,,,9555,82.0,2016
30400,,,,9790,60.0,2016
117900,,,,9790,109.0,2016
88000,,,,10680,131.0,2016
44500,,,,10890,90.0,2016
66729,,,,10990,110.0,2016
93000,,,,3960,60.0,2016
96689,,,,4290,60.0,2016
66000,,,,4780,60.0,2016
67103,,,,6425,60.0,2016
27300,,,,7939,60.0,2016
172000,,,,7990,150.0,2016
48214,,,,7990,58.0,2016
22686,,,,8290,82.0,2016
35671,,,,8390,84.0,2016
34130,,,,8440,75.0,2016
27495,,,,8489,58.0,2016
37849,,,,8550,75.0,2016
57683,,,,8590,58.0,2016
108570,,,,8890,110.0,2016
24032,,,,8890,90.0,2016
36975,,,,8890,90.0,2016
157000,,,,8949,110.0,2016
28965,,,,8990,58.0,2016
76726,,,,9300,86.0,2016
8710,,,,9450,90.0,2016
25298,,,,6990,58.0,2016
102802,,,,7550,95.0,2016
43956,,,,7990,90.0,2016
80790,,,,9860,109.0,2016
42442,,,,9990,90.0,2016
114921,,,,10480,110.0,2016
122601,,,,11580,110.0,2016
54795,,,,11860,99.0,2016
110870,,,,11860,116.0,2016
65900,,,,11890,99.0,2016
32265,,,,13220,140.0,2016
36999,,,,13590,109.0,2016
64000,,,,13970,125.0,2016
84251,,,,14480,150.0,2016
86627,,,,14490,192.0,2016
36220,,,,14860,105.0,2016
84793,,,,15490,160.0,2016
39726,,,,15490,110.0,2016
59239,,,,15890,160.0,2016
19666,,,,9999,71.0,2016
36301,,,,9999,69.0,2016
140000,,,,9999,120.0,2016
36301,,,,9999,69.0,2016
149000,,,,9999,150.0,2016
119000,,,,9999,136.0,2016
65000,,,,10000,110.0,2016
46500,,,,10100,110.0,2016
51864,,,,10111,101.0,2016
51130,,,,10190,102.0,2016
14414,,,,10220,90.0,2016
44573,,,,10220,110.0,2016
45600,,,,10290,110.0,2016
58552,,,,10350,60.0,2016
81300,,,,10390,135.0,2016
85000,,,,10400,110.0,2016
75307,,,,10441,90.0,2016
58800,,,,10450,116.0,2016
21100,,,,10450,90.0,2016
105749,,,,10450,136.0,2016
52971,,,,6999,71.0,2016
128000,,,,6999,75.0,2016
184000,,,,6999,120.0,2016
31760,,,,6999,69.0,2016
72511,,,,6999,69.0,2016
72002,,,,7200,75.0,2016
15463,,,,7220,80.0,2016
34000,,,,7250,69.0,2016
97990,,,,7280,90.0,2016
23732,,,,7290,60.0,2016
55000,,,,7290,87.0,2016
39800,,,,7300,71.0,2016
79360,,,,7300,90.0,2016
55000,,,,7300,90.0,2016
35365,,,,7300,68.0,2016
44683,,,,7330,60.0,2016
50384,,,,7330,60.0,2016
139061,,,,7380,105.0,2016
88230,,,,7380,90.0,2016
55522,,,,7397,71.0,2016
100510,,,,13990,150.0,2016
53200,,,,13990,110.0,2016
98700,,,,13990,136.0,2016
116610,,,,13990,121.0,2016
73000,,,,13999,136.0,2016
91452,,,,13999,109.0,2016
118000,,,,14000,116.0,2016
133267,,,,14000,120.0,2016
43000,,,,14000,136.0,2016
91000,,,,14000,200.0,2016
47500,,,,14090,110.0,2016
105800,,,,14190,150.0,2016
58719,,,,14199,116.0,2016
39500,,,,14200,75.0,2016
149200,,,,14250,136.0,2016
59000,,,,14300,136.0,2016
48750,,,,14390,110.0,2016
108000,,,,14390,150.0,2016
110560,,,,14400,102.0,2016
110300,,,,14400,110.0,2016
54790,,,,10990,125.0,2016
35500,,,,11650,60.0,2016
16829,,,,11841,98.0,2016
69990,,,,11870,116.0,2016
23459,,,,12490,131.0,2016
79100,,,,12690,131.0,2016
39973,,,,13220,140.0,2016
78790,,,,13490,150.0,2016
51133,,,,13490,116.0,2016
21025,,,,14220,150.0,2016
46100,,,,14255,125.0,2016
67299,,,,14691,200.0,2016
123000,,,,14980,110.0,2016
20183,,,,14990,111.0,2016
63923,,,,15490,120.0,2016
66986,,,,15551,150.0,2016
57000,,,,15997,150.0,2016
48900,,,,16530,131.0,2016
69300,,,,16990,181.0,2016
173900,,,,16995,190.0,2016
119000,,,,9485,95.0,2016
61827,,,,9490,110.0,2016
99300,,,,9678,75.0,2016
111300,,,,9840,90.0,2016
36400,,,,9879,75.0,2016
92376,,,,9900,110.0,2016
79074,,,,9925,75.0,2016
197500,,,,9980,102.0,2016
112293,,,,9990,116.0,2016
57388,,,,9990,90.0,2016
19000,,,,9999,90.0,2016
32814,,,,10390,90.0,2016
78400,,,,10840,110.0,2016
34911,,,,10850,105.0,2016
92768,,,,10900,101.0,2016
11882,,,,10990,60.0,2016
39576,,,,11220,116.0,2016
73000,,,,11250,90.0,2016
37439,,,,11280,118.0,2016
77806,,,,11440,110.0,2016
28275,,,,15990,110.0,2016
108990,,,,16390,190.0,2016
116710,,,,17489,160.0,2016
79544,,,,17660,150.0,2016
94179,,,,17990,150.0,2016
103538,,,,18380,179.0,2016
49650,,,,18950,150.0,2016
60714,,,,20550,184.0,2016
68870,,,,20930,179.0,2016
63395,,,,20980,230.0,2016
61919,,,,20980,184.0,2016
58900,,,,22870,190.0,2016
54983,,,,22950,185.0,2016
34277,,,,22960,179.0,2016
89015,,,,23480,218.0,2016
99900,,,,24890,190.0,2016
59697,,,,25440,170.0,2016
39999,,,,27990,150.0,2016
92978,,,,32700,235.0,2016
128163,,,,34990,150.0,2016
88353,,,,17880,150.0,2016
122200,,,,19940,190.0,2016
61700,,,,19950,150.0,2016
69100,,,,23770,190.0,2016
44989,,,,23970,190.0,2016
68250,,,,25850,254.0,2016
53861,,,,26880,184.0,2016
121990,,,,26990,224.0,2016
56873,,,,27434,190.0,2016
79178,,,,28440,150.0,2016
43275,,,,33880,235.0,2016
65189,,,,34660,258.0,2016
116000,,,,7999,120.0,2016
145000,,,,7999,110.0,2016
44850,,,,8400,5.0,2016
117000,,,,8750,110.0,2016
98000,,,,11490,125.0,2016
38290,,,,11663,110.0,2016
178800,,,,11839,150.0,2016
79842,,,,11900,101.0,2016
36356,,,,12290,132.0,2016
22000,,,,12350,90.0,2016
101232,,,,12440,136.0,2016
98350,,,,12449,125.0,2016
35000,,,,12450,90.0,2016
55387,,,,12450,90.0,2016
60000,,,,12499,131.0,2016
50090,,,,12663,125.0,2016
73491,,,,12940,150.0,2016
62437,,,,12990,131.0,2016
67000,,,,13440,86.0,2016
96700,,,,13470,120.0,2016
101502,,,,13470,101.0,2016
93692,,,,13550,110.0,2016
11000,,,,13750,125.0,2016
63684,,,,35890,320.0,2016
81670,,,,37220,190.0,2016
68000,,,,7990,75.0,2016
73400,,,,11000,132.0,2016
107954,,,,20895,211.0,2016
79500,,,,23490,218.0,2016
73428,,,,26899,258.0,2016
86000,,,,31550,258.0,2016
60700,,,,8390,80.0,2016
41000,,,,9900,110.0,2016
155000,,,,9900,170.0,2016
193400,,,,10790,120.0,2016
40950,,,,11699,136.0,2016
78950,,,,14390,160.0,2016
172224,,,,14390,190.0,2016
185900,,,,14480,150.0,2016
172500,,,,14580,136.0,2016
124800,,,,9400,120.0,2016
21200,,,,9500,5.0,2016
19600,,,,9900,5.0,2016
35500,,,,9900,5.0,2016
74603,,,,11900,116.0,2016
17500,,,,13500,110.0,2016
29999,,,,13990,131.0,2016
31424,,,,13999,95.0,2016
89000,,,,14000,116.0,2016
72000,,,,14500,150.0,2016
43103,,,,14699,86.0,2016
70120,,,,15950,192.0,2016
49500,,,,16900,125.0,2016
55000,,,,17850,224.0,2016
67000,,,,18900,184.0,2016
79300,,,,19950,177.0,2016
147500,,,,20900,190.0,2016
122500,,,,13790,179.0,2016
23000,,,,13870,131.0,2016
37137,,,,13900,116.0,2016
67625,,,,13900,135.0,2016
36557,,,,13900,125.0,2016
126807,,,,13970,150.0,2016
29415,,,,13980,114.0,2016
48000,,,,13990,102.0,2016
52453,,,,14389,131.0,2016
72510,,,,14400,136.0,2016
62310,,,,14440,110.0,2016
75100,,,,14500,120.0,2016
109000,,,,14650,120.0,2016
67150,,,,14663,102.0,2016
20606,,,,14950,125.0,2016
44657,,,,14980,120.0,2016
35165,,,,14990,110.0,2016
58000,,,,14995,131.0,2016
131508,,,,15400,136.0,2016
76200,,,,15450,140.0,2016
172800,,,,16900,190.0,2016
100000,,,,17490,121.0,2016
100000,,,,17490,121.0,2016
119800,,,,17550,190.0,2016
58150,,,,25490,190.0,2016
113121,,,,4500,69.0,2016
61000,,,,5390,69.0,2016
89600,,,,5499,75.0,2016
47000,,,,5600,60.0,2016
39000,,,,5750,71.0,2016
76823,,,,5900,60.0,2016
61000,,,,5990,69.0,2016
190000,,,,6000,110.0,2016
43000,,,,6000,69.0,2016
27000,,,,6200,69.0,2016
83500,,,,6200,90.0,2016
123500,,,,6250,90.0,2016
68000,,,,6250,68.0,2016
32514,,,,6250,71.0,2016
61500,,,,21400,224.0,2016
128291,,,,21990,190.0,2016
79885,,,,21998,309.0,2016
83440,,,,29900,381.0,2016
109000,,,,34900,258.0,2016
75000,,,,34900,313.0,2016
87000,,,,37900,326.0,2016
37200,,,,37900,367.0,2016
65367,,,,6200,69.0,2016
49800,,,,6490,82.0,2016
53000,,,,7950,101.0,2016
3149,,,,8980,80.0,2016
44500,,,,9590,84.0,2016
30000,,,,10990,75.0,2016
102900,,,,15480,150.0,2016
76600,,,,15829,150.0,2016
90360,,,,15860,150.0,2016
46883,,,,15890,132.0,2016
94192,,,,15900,179.0,2016
99800,,,,15950,122.0,2016
49962,,,,15970,163.0,2016
44723,,,,15990,131.0,2016
69822,,,,15990,141.0,2016
95630,,,,15990,140.0,2016
31102,,,,16375,105.0,2016
45802,,,,16425,125.0,2016
38100,,,,16500,204.0,2016
48000,,,,16700,136.0,2016
55000,,,,16770,131.0,2016
48530,,,,16790,135.0,2016
146200,,,,16839,150.0,2016
122100,,,,16899,150.0,2016
39987,,,,16900,136.0,2016
78000,,,,16920,192.0,2016
70319,,,,6330,90.0,2016
185080,,,,6480,75.0,2016
6600,,,,6500,69.0,2016
48490,,,,6700,60.0,2016
40712,,,,6740,69.0,2016
80500,,,,6799,75.0,2016
32277,,,,6800,69.0,2016
64990,,,,6900,114.0,2016
53200,,,,6900,60.0,2016
39396,,,,6990,75.0,2016
16400,,,,6990,60.0,2016
91900,,,,6999,90.0,2016
40000,,,,6999,82.0,2016
160000,,,,7000,90.0,2016
49942,,,,7100,73.0,2016
51327,,,,7100,75.0,2016
86795,,,,7390,90.0,2016
85003,,,,7400,75.0,2016
44044,,,,7440,60.0,2016
20300,,,,11950,95.0,2016
73000,,,,12990,110.0,2016
148000,,,,13980,131.0,2016
55300,,,,15490,150.0,2016
49300,,,,15890,150.0,2016
27079,,,,16900,116.0,2016
99950,,,,16950,241.0,2016
150000,,,,17000,190.0,2016
45074,,,,17200,163.0,2016
60100,,,,19990,190.0,2016
94000,,,,20900,190.0,2016
93500,,,,22490,155.0,2016
39389,,,,24800,190.0,2016
18900,,,,24900,197.0,2016
102000,,,,27500,333.0,2016
47000,,,,4700,11.0,2016
78000,,,,5200,69.0,2016
53747,,,,5490,67.0,2016
68772,,,,7440,69.0,2016
12900,,,,7450,75.0,2016
221500,,,,7490,136.0,2016
32000,,,,7500,75.0,2016
30000,,,,7500,75.0,2016
53000,,,,7500,82.0,2016
18000,,,,7500,90.0,2016
101540,,,,7500,90.0,2016
22600,,,,7600,60.0,2016
175000,,,,7750,136.0,2016
29630,,,,7750,71.0,2016
67000,,,,7800,69.0,2016
149000,,,,7800,110.0,2016
60440,,,,7850,75.0,2016
191795,,,,7850,110.0,2016
37500,,,,7860,58.0,2016
68671,,,,7890,60.0,2016
111000,,,,7900,110.0,2016
46000,,,,7900,65.0,2016
16182,,,,7990,60.0,2016
21400,,,,5490,60.0,2016
36500,,,,5500,71.0,2016
43200,,,,5500,65.0,2016
197000,,,,5650,75.0,2016
39850,,,,5760,60.0,2016
39850,,,,5760,60.0,2016
31000,,,,5900,60.0,2016
70000,,,,5970,69.0,2016
102222,,,,5990,69.0,2016
40700,,,,6003,75.0,2016
50000,,,,6150,71.0,2016
40700,,,,6200,75.0,2016
82300,,,,6299,60.0,2016
40700,,,,6300,75.0,2016
70294,,,,6490,82.0,2016
85000,,,,6500,136.0,2016
36000,,,,6600,71.0,2016
41580,,,,18500,177.0,2016
28400,,,,18640,120.0,2016
62750,,,,18740,102.0,2016
99982,,,,18775,184.0,2016
110800,,,,18779,220.0,2016
104339,,,,18850,184.0,2016
68545,,,,18900,141.0,2016
83272,,,,18900,165.0,2016
167230,,,,18969,190.0,2016
112000,,,,19490,121.0,2016
112000,,,,19490,121.0,2016
64711,,,,19490,175.0,2016
48750,,,,19500,177.0,2016
53431,,,,19819,150.0,2016
160700,,,,19900,272.0,2016
82940,,,,19900,185.0,2016
47696,,,,19925,120.0,2016
50680,,,,20443,265.0,2016
74000,,,,20500,185.0,2016
67300,,,,20770,184.0,2016
45488,,,,8000,75.0,2016
37100,,,,8185,75.0,2016
37000,,,,8199,87.0,2016
51408,,,,8220,90.0,2016
30500,,,,8390,90.0,2016
51851,,,,8440,90.0,2016
37000,,,,8470,80.0,2016
83456,,,,8490,90.0,2016
37000,,,,8600,69.0,2016
39000,,,,8650,90.0,2016
53047,,,,8660,75.0,2016
25000,,,,8690,67.0,2016
61300,,,,8699,87.0,2016
27500,,,,8700,87.0,2016
6800,,,,8750,69.0,2016
53665,,,,8770,90.0,2016
115000,,,,8800,90.0,2016
22500,,,,8888,69.0,2016
39000,,,,8890,69.0,2016
166600,,,,8899,120.0,2016
8796,,,,6700,69.0,2016
8796,,,,6700,69.0,2016
162116,,,,6790,99.0,2016
39000,,,,6800,69.0,2016
128300,,,,6850,75.0,2016
23860,,,,6900,67.0,2016
44950,,,,6930,80.0,2016
54000,,,,6950,69.0,2016
32000,,,,6950,69.0,2016
194070,,,,6990,120.0,2016
65000,,,,6990,95.0,2016
47000,,,,6990,90.0,2016
90000,,,,6990,69.0,2016
108450,,,,6990,69.0,2016
192752,,,,6999,90.0,2016
139000,,,,6999,110.0,2016
89000,,,,6999,95.0,2016
159000,,,,6999,136.0,2016
150000,,,,6999,120.0,2016
105000,,,,6999,95.0,2016
165000,,,,20840,102.0,2016
175700,,,,21440,102.0,2016
69173,,,,21474,179.0,2016
43930,,,,21830,197.0,2016
29025,,,,21875,150.0,2016
31118,,,,21980,150.0,2016
65200,,,,22339,150.0,2016
97800,,,,22369,190.0,2016
39900,,,,22479,150.0,2016
68538,,,,22620,114.0,2016
75000,,,,22890,150.0,2016
63226,,,,22900,190.0,2016
119148,,,,22925,190.0,2016
81700,,,,23479,150.0,2016
66200,,,,23479,150.0,2016
61713,,,,23550,211.0,2016
61300,,,,23679,190.0,2016
24515,,,,23825,102.0,2016
66100,,,,23900,200.0,2016
107800,,,,8899,120.0,2016
56433,,,,8940,101.0,2016
96000,,,,8950,99.0,2016
39000,,,,8950,90.0,2016
183344,,,,8950,90.0,2016
106699,,,,8970,90.0,2016
99548,,,,8990,90.0,2016
103650,,,,8990,140.0,2016
74000,,,,8990,99.0,2016
187193,,,,8990,131.0,2016
68800,,,,8999,90.0,2016
132000,,,,9000,160.0,2016
30000,,,,9050,110.0,2016
11260,,,,9300,86.0,2016
91286,,,,9300,120.0,2016
174400,,,,9390,120.0,2016
60000,,,,9400,95.0,2016
46000,,,,9400,60.0,2016
179000,,,,9450,150.0,2016
18033,,,,7200,69.0,2016
53500,,,,7240,88.0,2016
169000,,,,7290,110.0,2016
26000,,,,7400,86.0,2016
149200,,,,7400,95.0,2016
91850,,,,7460,75.0,2016
91850,,,,7460,75.0,2016
20279,,,,7490,80.0,2016
134100,,,,7490,110.0,2016
38668,,,,7490,58.0,2016
5000,,,,7490,69.0,2016
65000,,,,7500,75.0,2016
50000,,,,7500,80.0,2016
192563,,,,7555,110.0,2016
19137,,,,7660,110.0,2016
34470,,,,7700,69.0,2016
66177,,,,7790,90.0,2016
44256,,,,23900,184.0,2016
31000,,,,23990,150.0,2016
41830,,,,24500,200.0,2016
69960,,,,24900,190.0,2016
91815,,,,24900,150.0,2016
52867,,,,25670,170.0,2016
45743,,,,26440,190.0,2016
73100,,,,26480,245.0,2016
73100,,,,26480,245.0,2016
23375,,,,26490,121.0,2016
82064,,,,26975,190.0,2016
49547,,,,27630,170.0,2016
113644,,,,27870,170.0,2016
108090,,,,27900,211.0,2016
53690,,,,27980,150.0,2016
41500,,,,28500,283.0,2016
92200,,,,29480,272.0,2016
62471,,,,29480,204.0,2016
109861,,,,29860,190.0,2016
83126,,,,29879,190.0,2016
125590,,,,9490,120.0,2016
12607,,,,9490,82.0,2016
136520,,,,9490,150.0,2016
118500,,,,9500,110.0,2016
89900,,,,9500,136.0,2016
63500,,,,9500,136.0,2016
25808,,,,9500,90.0,2016
47427,,,,9500,82.0,2016
64027,,,,9550,75.0,2016
23053,,,,9550,136.0,2016
24322,,,,9555,86.0,2016
17650,,,,9600,101.0,2016
29750,,,,9700,75.0,2016
109700,,,,9800,120.0,2016
94000,,,,9800,120.0,2016
42564,,,,9880,95.0,2016
17800,,,,9890,116.0,2016
41500,,,,9900,90.0,2016
50000,,,,27490,184.0,2017
86775,,,,29443,235.0,2017
21500,,,,29890,231.0,2017
90000,,,,29900,194.0,2017
76500,,,,29900,272.0,2017
139700,,,,30900,258.0,2017
71786,,,,31450,340.0,2017
86500,,,,33990,190.0,2017
56481,,,,34400,245.0,2017
72475,,,,35990,320.0,2017
53500,,,,36490,367.0,2017
93000,,,,36800,320.0,2017
29495,,,,36995,254.0,2017
35054,,,,37900,204.0,2017
66034,,,,19990,125.0,2017
57801,,,,19999,150.0,2017
55220,,,,20440,252.0,2017
66397,,,,20525,102.0,2017
52000,,,,20750,109.0,2017
93030,,,,20870,190.0,2017
92480,,,,20900,179.0,2017
89999,,,,20900,170.0,2017
40834,,,,20950,170.0,2017
44625,,,,20990,200.0,2017
97700,,,,21250,190.0,2017
82152,,,,21330,150.0,2017
25880,,,,21330,150.0,2017
75549,,,,21400,182.0,2017
46000,,,,21750,109.0,2017
42270,,,,21900,245.0,2017
58770,,,,21900,150.0,2017
